trial_id,cancer_type,status,facility,address,city,province,latitude,longitude,principal_investigator,url
IND-18-7423,Adrenal Cancer,"Active, not recruiting",Joseph Brant Community Cancer Centre,"6770 Dundas Street, Sydney, Nova Scotia, B2N 9X6",Sydney,Nova Scotia,46.0901,-60.1919,Mohammed Mitchell,https://cancertrialscanada.com/trial/IND-18-7423
OCN-18-3114,Kidney Cancer,"Active, not recruiting",Dr. H. Bliss Murphy Community Cancer Centre,"9328 Wellington Street, Moose Jaw, Saskatchewan, S6V 2C0",Moose Jaw,Saskatchewan,50.3961,-105.5701,Charles Bouchard,https://cancertrialscanada.com/trial/OCN-18-3114
BCCA-10-1340,Mesothelioma,Recruiting,Humber River Cancer Research Centre,"3120 Cancer Centre Road, Saskatoon, Saskatchewan, S9H 7Z4",Saskatoon,Saskatchewan,52.1616,-106.6955,Wei Gagnon,https://cancertrialscanada.com/trial/BCCA-10-1340
CCTG-14-1817,Head and Neck Cancer,"Active, not recruiting",Lake of the Woods District Cancer Treatment Centre,"3303 Research Drive, Montreal, Quebec, J4K 7Z1",Montreal,Quebec,45.5348,-73.5363,Priya Jackson,https://cancertrialscanada.com/trial/CCTG-14-1817
IND-17-9199,Gallbladder Cancer,Recruiting,University of Alberta Centre for Cancer Medicine,"4131 Maple Drive, Kelowna, British Columbia, V2A 6Z2",Kelowna,British Columbia,49.8393,-119.4651,Mark Kumar,https://cancertrialscanada.com/trial/IND-17-9199
CTEP-18-8706,Mesothelioma,Recruiting,Princess Margaret Cancer Care Centre,"4618 Cedar Blvd, Grande Prairie, Alberta, T2N 4H2",Grande Prairie,Alberta,55.1785,-118.8448,Susan Garcia,https://cancertrialscanada.com/trial/CTEP-18-8706
IND-13-1653,Stomach Cancer,Completed,Georgian Bay General Oncology Research Institute,"7529 Oncology Blvd, Brandon, Manitoba, R3E 1P3",Brandon,Manitoba,49.8913,-99.9919,Ashley Côté,https://cancertrialscanada.com/trial/IND-13-1653
IND-24-8062,Gallbladder Cancer,Recruiting,Bracebridge Oncology Research Institute,"2643 Elm Ave, Leduc, Alberta, T4N 4S1",Leduc,Alberta,53.2803,-113.5689,Jessica Jones,https://cancertrialscanada.com/trial/IND-24-8062
CCTG-10-9823,Gallbladder Cancer,Recruiting,Muskoka Algonquin Medical Sciences Centre,"2809 Medical Centre Blvd, Spruce Grove, Alberta, T4N 2B1",Spruce Grove,Alberta,53.5624,-113.8552,Luis Bell,https://cancertrialscanada.com/trial/CCTG-10-9823
UHN-10-0827,Head and Neck Cancer,Completed,BC Cancer Oncology Research Institute,"2531 Princess Avenue, Bathurst, New Brunswick, E1C 8T6",Bathurst,New Brunswick,47.6002,-65.6518,Wei Chen,https://cancertrialscanada.com/trial/UHN-10-0827
QCI-24-7891,Lymphoma,"Active, not recruiting",Huntsville District Centre for Cancer Medicine,"4563 Cancer Centre Road, Stratford, Prince Edward Island, C1N 4R5",Stratford,Prince Edward Island,46.1934,-63.1323,Sharon Perez,https://cancertrialscanada.com/trial/QCI-24-7891
QCI-18-3640,Adrenal Cancer,Recruiting,Winchester District Memorial Regional Cancer Program,"3213 Oncology Blvd, Medicine Hat, Alberta, T4N 8P0",Medicine Hat,Alberta,49.9913,-110.6356,Kimberly Campbell,https://cancertrialscanada.com/trial/QCI-18-3640
CCTG-13-0508,Multiple Myeloma,"Active, not recruiting",Stevenson Memorial Oncology Research Institute,"9521 Clinical Ave, Prince George, British Columbia, V2S 1C6",Prince George,British Columbia,53.9634,-122.722,William Zhang,https://cancertrialscanada.com/trial/CCTG-13-0508
HREBA.CC-11-3469,Bone Cancer,Recruiting,Stevenson Memorial Cancer Research Centre,"7882 Centre Street, Saint John, New Brunswick, E2A 5W3",Saint John,New Brunswick,45.2665,-66.0948,Elizabeth Adams,https://cancertrialscanada.com/trial/HREBA.CC-11-3469
CancerCare-18-7035,Adrenal Cancer,Not yet recruiting,Allan Blair Community Cancer Centre,"5265 Cedar Blvd, Labrador City, Newfoundland and Labrador, A2V 9G2",Labrador City,Newfoundland and Labrador,52.9457,-66.9598,Melissa Adams,https://cancertrialscanada.com/trial/CancerCare-18-7035
QCI-22-2313,Prostate Cancer,Recruiting,Stevenson Memorial Regional Cancer Program,"3731 College Ave, Lethbridge, Alberta, T4N 3S4",Lethbridge,Alberta,49.6674,-112.8036,David Williams,https://cancertrialscanada.com/trial/QCI-22-2313
NCI-14-3902,Melanoma,Not yet recruiting,Riverside Health Cancer Research Centre,"7176 Cedar Blvd, Montreal, Quebec, G6V 1R1",Montreal,Quebec,45.4863,-73.5378,Michelle Hall,https://cancertrialscanada.com/trial/NCI-14-3902
QCI-16-7077,Cervical Cancer,Completed,St. Paul's Community Cancer Centre,"8791 Elm Ave, Brandon, Manitoba, C0N 4Y0",Brandon,Manitoba,49.8125,-99.9459,Paul Jackson,https://cancertrialscanada.com/trial/QCI-16-7077
CCTG-20-6997,Liver Cancer,Completed,Perth and Smiths Falls University Health Network,"9090 Pine Street, St. John's, Newfoundland and Labrador, A1V 9P1",St. John's,Newfoundland and Labrador,47.5866,-52.745,Michelle White,https://cancertrialscanada.com/trial/CCTG-20-6997
IND-12-7095,Kidney Cancer,Completed,Winchester District Memorial Provincial Cancer Agency,"6155 King Street, Surrey, British Columbia, V2C 6Y7",Surrey,British Columbia,49.168,-122.8043,Barbara Chen,https://cancertrialscanada.com/trial/IND-12-7095
CancerCare-21-4767,Multiple Myeloma,"Active, not recruiting",Tom Baker Regional Cancer Program,"9014 Research Drive, Swift Current, Saskatchewan, S6H 8M6",Swift Current,Saskatchewan,50.3078,-107.7861,Donna Parker,https://cancertrialscanada.com/trial/CancerCare-21-4767
BCCA-21-8557,Stomach Cancer,Recruiting,Winchester District Memorial General Hospital Cancer Program,"9151 Research Drive, Moose Jaw, Saskatchewan, S7N 1E3",Moose Jaw,Saskatchewan,50.3779,-105.5506,Nancy Rivera,https://cancertrialscanada.com/trial/BCCA-21-8557
HREBA.CC-15-7787,Soft Tissue Sarcoma,"Active, not recruiting",Sault Area Hospital Clinical Trials Unit,"758 College Ave, Burnaby, British Columbia, V2S 6K5",Burnaby,British Columbia,49.2485,-122.9625,Matthew Wilson,https://cancertrialscanada.com/trial/HREBA.CC-15-7787
NCI-17-9250,Pancreatic Cancer,Recruiting,North Bay Regional Cancer Treatment Centre,"716 Dundas Street, Grande Prairie, Alberta, T2N 3B3",Grande Prairie,Alberta,55.1995,-118.8045,John Campbell,https://cancertrialscanada.com/trial/NCI-17-9250
CancerCare-15-5547,Penile Cancer,"Active, not recruiting",London Health Sciences Centre for Cancer Medicine,"5905 Clinical Ave, Barrie, Ontario, L8N 4W8",Barrie,Ontario,44.3428,-79.7308,Kevin Davis,https://cancertrialscanada.com/trial/CancerCare-15-5547
CTEP-10-7077,Melanoma,Recruiting,Mackenzie Health Comprehensive Cancer Centre,"9129 Health Sciences Way, St. Catharines, Ontario, M5G 7J1",St. Catharines,Ontario,43.1902,-79.2066,Emily Gauthier,https://cancertrialscanada.com/trial/CTEP-10-7077
CCTG-15-4098,Melanoma,Recruiting,Muskoka Algonquin University Health Network,"2297 King Street, New Glasgow, Nova Scotia, B2Y 1S5",New Glasgow,Nova Scotia,45.6292,-62.6619,David Shah,https://cancertrialscanada.com/trial/CCTG-15-4098
CTEP-17-0975,Liver Cancer,"Active, not recruiting",Riverside Health Provincial Cancer Agency,"1060 Dundas Street, Saint John, New Brunswick, E3B 2P2",Saint John,New Brunswick,45.2682,-66.0827,Paul Fortin,https://cancertrialscanada.com/trial/CTEP-17-0975
UHN-12-3182,Head and Neck Cancer,Recruiting,Hamilton Health Sciences Cancer Care Centre,"6666 King Street, Toronto, Ontario, P7B 4N7",Toronto,Ontario,43.6567,-79.3959,Elizabeth Perez,https://cancertrialscanada.com/trial/UHN-12-3182
HREBA.CC-20-8161,Lung Cancer,Recruiting,Headwaters Health Cancer Treatment Centre,"7048 University Ave, Prince Albert, Saskatchewan, S6H 3A3",Prince Albert,Saskatchewan,53.2446,-105.7053,Nancy Singh,https://cancertrialscanada.com/trial/HREBA.CC-20-8161
IND-10-4401,Cervical Cancer,Recruiting,Hotel-Dieu Grace University Health Network,"8800 University Ave, Windsor, Ontario, N6A 2S9",Windsor,Ontario,42.2746,-83.0363,Carol Wang,https://cancertrialscanada.com/trial/IND-10-4401
UHN-20-6370,Bone Cancer,Completed,Timmins and District Advanced Cancer Research Institute,"3875 Richmond Road, New Glasgow, Nova Scotia, B3H 5Y3",New Glasgow,Nova Scotia,45.5422,-62.6663,Kenneth Campbell,https://cancertrialscanada.com/trial/UHN-20-6370
NCI-24-4992,Thyroid Cancer,Terminated,North Bay Regional General Hospital Cancer Program,"9987 Princess Avenue, Kelowna, British Columbia, V2C 3S2",Kelowna,British Columbia,49.8918,-119.5213,Charles Morris,https://cancertrialscanada.com/trial/NCI-24-4992
HREBA.CC-19-1444,Cervical Cancer,Recruiting,William Osler Centre for Cancer Medicine,"713 Elm Ave, Nanaimo, British Columbia, V2P 1S6",Nanaimo,British Columbia,49.2012,-123.9181,Robert Mitchell,https://cancertrialscanada.com/trial/HREBA.CC-19-1444
OCN-13-2915,Uterine Cancer,Recruiting,QEII Health Sciences Cancer Treatment Centre,"3239 Oncology Blvd, Halifax, Nova Scotia, B2H 4M5",Halifax,Nova Scotia,44.6911,-63.5734,Aisha King,https://cancertrialscanada.com/trial/OCN-13-2915
CTEP-16-9038,Neuroendocrine Tumors,Recruiting,Riverside Health Medical Sciences Centre,"1562 Oak Ave, Truro, Nova Scotia, B2N 5S1",Truro,Nova Scotia,45.3477,-63.2586,Aisha Rogers,https://cancertrialscanada.com/trial/CTEP-16-9038
IND-21-0479,Liver Cancer,Completed,Cross Cancer University Health Network,"7641 College Ave, Kelowna, British Columbia, V2P 1V9",Kelowna,British Columbia,49.9276,-119.4788,Andrew Jackson,https://cancertrialscanada.com/trial/IND-21-0479
BCCA-14-9012,Mesothelioma,Recruiting,McGill University Health Centre Regional Cancer Program,"5636 Cedar Blvd, Halifax, Nova Scotia, B3H 7A2",Halifax,Nova Scotia,44.6669,-63.5307,Deborah Bouchard,https://cancertrialscanada.com/trial/BCCA-14-9012
IND-21-7387,Lymphoma,Completed,Grand River General Hospital Cancer Program,"5725 Victoria Street, Cornwall, Prince Edward Island, C0A 6B0",Cornwall,Prince Edward Island,46.1867,-63.2124,Cynthia Williams,https://cancertrialscanada.com/trial/IND-21-7387
BCCA-14-7151,Thyroid Cancer,Recruiting,Grand River Oncology Research Institute,"7290 Hospital Drive, Cornwall, Prince Edward Island, C1B 9S0",Cornwall,Prince Edward Island,46.2718,-63.1845,William Shah,https://cancertrialscanada.com/trial/BCCA-14-7151
UHN-22-4503,Lymphoma,Recruiting,Hamilton Health Sciences Comprehensive Cancer Centre,"2306 Centre Street, Sydney, Nova Scotia, B3H 7G8",Sydney,Nova Scotia,46.1232,-60.1402,Rebecca Brown,https://cancertrialscanada.com/trial/UHN-22-4503
CTEP-11-9946,Pancreatic Cancer,"Active, not recruiting",Stevenson Memorial Oncology Research Institute,"8178 College Ave, Red Deer, Alberta, T8V 8W5",Red Deer,Alberta,52.3013,-113.7679,Yuki Martin,https://cancertrialscanada.com/trial/CTEP-11-9946
UHN-17-1668,Vulvar Cancer,Recruiting,Huntsville District University Health Network,"3801 Park Road, Portage la Prairie, Manitoba, C0N 1B2",Portage la Prairie,Manitoba,49.9222,-98.3225,Carlos Li,https://cancertrialscanada.com/trial/UHN-17-1668
BCCA-16-3448,Brain Cancer,Completed,Sault Area Hospital Community Cancer Centre,"667 Centre Street, Winnipeg, Manitoba, C0N 9W4",Winnipeg,Manitoba,49.8606,-97.1791,David Baker,https://cancertrialscanada.com/trial/BCCA-16-3448
UHN-19-3870,Neuroendocrine Tumors,Terminated,Timmins and District Oncology Research Institute,"6948 Hospital Drive, Penticton, British Columbia, V2L 9C8",Penticton,British Columbia,49.4722,-119.5712,Matthew Reed,https://cancertrialscanada.com/trial/UHN-19-3870
NCI-23-9536,Penile Cancer,Not yet recruiting,Joseph Brant Cancer Treatment Centre,"1993 Medical Centre Blvd, Gander, Newfoundland and Labrador, A1V 3K1",Gander,Newfoundland and Labrador,48.9264,-54.6434,William Bell,https://cancertrialscanada.com/trial/NCI-23-9536
HREBA.CC-15-3769,Breast Cancer,Recruiting,William Osler Provincial Cancer Agency,"9364 Wellington Street, Moncton, New Brunswick, E2A 9K1",Moncton,New Brunswick,46.0658,-64.7876,Aisha King,https://cancertrialscanada.com/trial/HREBA.CC-15-3769
CTEP-24-8363,Pancreatic Cancer,"Active, not recruiting",South Muskoka Memorial Integrated Cancer Centre,"2735 Elm Ave, Stratford, Prince Edward Island, C1B 6C2",Stratford,Prince Edward Island,46.2472,-63.109,Raj Gagné,https://cancertrialscanada.com/trial/CTEP-24-8363
HREBA.CC-19-2734,Pancreatic Cancer,Recruiting,Sault Area Clinical Trials Unit,"1314 Main Street, Brandon, Manitoba, C0N 8S4",Brandon,Manitoba,49.8077,-99.9562,Anthony Wang,https://cancertrialscanada.com/trial/HREBA.CC-19-2734
UHN-11-6184,Vulvar Cancer,Recruiting,Mackenzie Health Cancer Care Centre,"6853 King Street, Oshawa, Ontario, L1H 9J2",Oshawa,Ontario,43.9253,-78.8467,Laura Walker,https://cancertrialscanada.com/trial/UHN-11-6184
HREBA.CC-17-8041,Neuroendocrine Tumors,Recruiting,Grand River Medical Sciences Centre,"565 Cedar Blvd, Spruce Grove, Alberta, T1J 3W1",Spruce Grove,Alberta,53.5931,-113.9412,Priya Yang,https://cancertrialscanada.com/trial/HREBA.CC-17-8041
HREBA.CC-10-2459,Ovarian Cancer,Recruiting,Joseph Brant Cancer Care Centre,"7060 Maple Drive, Edmonton, Alberta, T1A 1N6",Edmonton,Alberta,53.5504,-113.437,Linda Murphy,https://cancertrialscanada.com/trial/HREBA.CC-10-2459
UHN-21-7009,Bladder Cancer,Suspended,CancerCare Manitoba Advanced Cancer Research Institute,"7494 Cedar Blvd, New Glasgow, Nova Scotia, B2N 4Z9",New Glasgow,Nova Scotia,45.5483,-62.6931,Carlos Rogers,https://cancertrialscanada.com/trial/UHN-21-7009
HREBA.CC-24-0409,Testicular Cancer,Terminated,Quinte Health Comprehensive Cancer Centre,"4572 Wellington Street, Courtenay, British Columbia, V1B 3E8",Courtenay,British Columbia,49.6474,-124.9993,Linda Scott,https://cancertrialscanada.com/trial/HREBA.CC-24-0409
CTEP-15-7592,Gallbladder Cancer,Recruiting,Timmins and District Oncology Research Institute,"6762 Dundas Street, Steinbach, Manitoba, C0N 8R1",Steinbach,Manitoba,49.5406,-96.7143,Susan Singh,https://cancertrialscanada.com/trial/CTEP-15-7592
NCI-24-1889,Brain Cancer,Recruiting,Sault Area Regional Cancer Program,"982 Dundas Street, Barrie, Ontario, N9A 4T8",Barrie,Ontario,44.3449,-79.6569,Ana Zhang,https://cancertrialscanada.com/trial/NCI-24-1889
NCI-20-3770,Colorectal Cancer,"Active, not recruiting",Dr. H. Bliss Murphy Community Cancer Centre,"702 Clinical Ave, Stratford, Prince Edward Island, C1B 2K8",Stratford,Prince Edward Island,46.2585,-63.1069,Susan Sanchez,https://cancertrialscanada.com/trial/NCI-20-3770
CancerCare-11-0763,Gallbladder Cancer,Recruiting,Perth and Smiths Falls Community Cancer Centre,"466 Oak Ave, Saint John, New Brunswick, E2L 6Z3",Saint John,New Brunswick,45.2997,-66.093,Thomas Allen,https://cancertrialscanada.com/trial/CancerCare-11-0763
HREBA.CC-13-5347,Head and Neck Cancer,Recruiting,Sault Area Hospital Community Cancer Centre,"9663 Elm Ave, Thunder Bay, Ontario, L8N 5W6",Thunder Bay,Ontario,48.3898,-89.2296,Richard Nelson,https://cancertrialscanada.com/trial/HREBA.CC-13-5347
CancerCare-19-6171,Stomach Cancer,"Active, not recruiting",London Health Sciences Cancer Care Centre,"9666 Medical Centre Blvd, St. John's, Newfoundland and Labrador, A2H 1L5",St. John's,Newfoundland and Labrador,47.5555,-52.6732,Raj Mitchell,https://cancertrialscanada.com/trial/CancerCare-19-6171
HREBA.CC-10-3121,Vulvar Cancer,Recruiting,Thunder Bay Regional Integrated Cancer Centre,"4516 Oak Ave, Terrebonne, Quebec, J6W 2Z6",Terrebonne,Quebec,45.7157,-73.6578,Barbara King,https://cancertrialscanada.com/trial/HREBA.CC-10-3121
HREBA.CC-21-7462,Vulvar Cancer,Not yet recruiting,Collingwood General Centre for Cancer Medicine,"5638 Pine Street, Saint John, New Brunswick, E1C 9C5",Saint John,New Brunswick,45.2591,-66.0634,David Gauthier,https://cancertrialscanada.com/trial/HREBA.CC-21-7462
OCN-11-1010,Melanoma,"Active, not recruiting",Quinte Health Regional Cancer Program,"6726 Medical Centre Blvd, Bathurst, New Brunswick, E3B 5R4",Bathurst,New Brunswick,47.5926,-65.6229,Hiroshi Morgan,https://cancertrialscanada.com/trial/OCN-11-1010
CTEP-19-1029,Adrenal Cancer,Recruiting,Lakeridge Health Medical Sciences Centre,"9980 Princess Avenue, St. Catharines, Ontario, N9A 5H7",St. Catharines,Ontario,43.1236,-79.249,Mary Wang,https://cancertrialscanada.com/trial/CTEP-19-1029
CancerCare-18-6765,Bladder Cancer,Recruiting,Collingwood General University Health Network,"5655 Clinical Ave, Medicine Hat, Alberta, T9E 8Y4",Medicine Hat,Alberta,50.025,-110.668,Kenneth Li,https://cancertrialscanada.com/trial/CancerCare-18-6765
BCCA-14-0479,Penile Cancer,"Active, not recruiting",Sault Area Centre for Cancer Medicine,"2814 Cedar Blvd, Dartmouth, Nova Scotia, B1P 6L5",Dartmouth,Nova Scotia,44.7062,-63.5917,Wei Wright,https://cancertrialscanada.com/trial/BCCA-14-0479
HREBA.CC-11-0782,Mesothelioma,Not yet recruiting,Timmins and District Clinical Trials Unit,"1197 Cancer Centre Road, Lethbridge, Alberta, T4N 5J9",Lethbridge,Alberta,49.6432,-112.8379,Sarah White,https://cancertrialscanada.com/trial/HREBA.CC-11-0782
IND-20-1600,Vulvar Cancer,Completed,Stevenson Memorial Regional Cancer Program,"9657 University Ave, Lethbridge, Alberta, T2N 5B1",Lethbridge,Alberta,49.6972,-112.8784,Sarah Park,https://cancertrialscanada.com/trial/IND-20-1600
BCCA-24-4852,Breast Cancer,Completed,University of Alberta Community Cancer Centre,"6064 Health Sciences Way, Summerside, Prince Edward Island, C1A 1Y6",Summerside,Prince Edward Island,46.4327,-63.8197,Yuki Li,https://cancertrialscanada.com/trial/BCCA-24-4852
QCI-21-6378,Bone Cancer,Not yet recruiting,Brantford General Cancer Treatment Centre,"4892 Richmond Road, Charlottetown, Prince Edward Island, C0A 9T7",Charlottetown,Prince Edward Island,46.1973,-63.1386,Susan Walker,https://cancertrialscanada.com/trial/QCI-21-6378
HREBA.CC-21-0911,Esophageal Cancer,Completed,Michael Garron Regional Cancer Program,"1933 Wellington Street, Bathurst, New Brunswick, E1V 9H1",Bathurst,New Brunswick,47.5909,-65.6998,Carol Young,https://cancertrialscanada.com/trial/HREBA.CC-21-0911
CancerCare-18-7521,Adrenal Cancer,Recruiting,Hotel-Dieu Grace Oncology Research Institute,"2912 Birch Road, Dartmouth, Nova Scotia, B2H 4M5",Dartmouth,Nova Scotia,44.6851,-63.525,Amanda Wang,https://cancertrialscanada.com/trial/CancerCare-18-7521
QCI-14-3677,Anal Cancer,Not yet recruiting,Cross Cancer Oncology Research Institute,"2955 Park Road, Quebec City, Quebec, J6W 7V4",Quebec City,Quebec,46.7687,-71.1729,Mary Singh,https://cancertrialscanada.com/trial/QCI-14-3677
IND-21-0562,Head and Neck Cancer,Completed,Bracebridge Cancer Research Centre,"6328 Medical Centre Blvd, Burnaby, British Columbia, V5C 7W2",Burnaby,British Columbia,49.2164,-122.9764,Steven Perez,https://cancertrialscanada.com/trial/IND-21-0562
HREBA.CC-22-1782,Adrenal Cancer,Suspended,University of Alberta University Health Network,"7243 College Ave, Thompson, Manitoba, R3E 8G4",Thompson,Manitoba,55.6904,-97.8583,Priya Bouchard,https://cancertrialscanada.com/trial/HREBA.CC-22-1782
BCCA-17-7401,Adrenal Cancer,Completed,McGill University Health Centre Advanced Cancer Research Institute,"7998 Victoria Street, Grand Falls-Windsor, Newfoundland and Labrador, A1B 9L8",Grand Falls-Windsor,Newfoundland and Labrador,48.9424,-55.6495,William Sanchez,https://cancertrialscanada.com/trial/BCCA-17-7401
HREBA.CC-22-6517,Lymphoma,Recruiting,Mackenzie Health Cancer Research Centre,"231 Cedar Blvd, Victoria, British Columbia, V2P 4S1",Victoria,British Columbia,48.4159,-123.3292,Wei Perez,https://cancertrialscanada.com/trial/HREBA.CC-22-6517
UHN-13-0432,Anal Cancer,Recruiting,Sault Area Hospital Provincial Cancer Agency,"8297 Health Sciences Way, Laval, Quebec, J3B 8Y9",Laval,Quebec,45.644,-73.7206,Carlos Taylor,https://cancertrialscanada.com/trial/UHN-13-0432
